ParliamentNumber,SessionNumber,DecisionEventDateTime,DecisionDivisionNumber,PersonShortSalutation,ConstituencyName,VoteValueName,PersonOfficialFirstName,PersonOfficialLastName,ConstituencyProvinceTerritoryName,CaucusShortName,IsVoteYea,IsVoteNay,IsVotePaired,DecisionResultName,PersonId
40,2,2009-12-10T17:40:00,154,Ms.,Halton,Nay,Lisa,Raitt,Ontario,Conservative,false,true,false,Agreed To,54325
40,2,2009-12-10T17:40:00,154,Mr.,Edmonton—Leduc,Nay,James,Rajotte,Alberta,Conservative,false,true,false,Agreed To,1826
40,2,2009-12-10T17:40:00,154,Ms.,Don Valley East,Yea,Yasmin,Ratansi,Ontario,Liberal,true,false,false,Agreed To,25449
40,2,2009-12-10T17:40:00,154,Mr.,Edmonton—St. Albert,Nay,Brent,Rathgeber,Alberta,Conservative,false,true,false,Agreed To,59203
40,2,2009-12-10T17:40:00,154,Mr.,Halifax West,Yea,Geoff,Regan,Nova Scotia,Liberal,true,false,false,Agreed To,1760
40,2,2009-12-10T17:40:00,154,Mr.,Lanark—Frontenac—Lennox and Addington,Nay,Scott,Reid,Ontario,Conservative,false,true,false,Agreed To,1827
40,2,2009-12-10T17:40:00,154,Mr.,Wild Rose,Nay,Blake,Richards,Alberta,Conservative,false,true,false,Agreed To,59235
40,2,2009-12-10T17:40:00,154,Mr.,Calgary Centre,Nay,Lee,Richardson,Alberta,Conservative,false,true,false,Agreed To,25450
40,2,2009-12-10T17:40:00,154,Mr.,Kenora,Nay,Greg,Rickford,Ontario,Conservative,false,true,false,Agreed To,58914
40,2,2009-12-10T17:40:00,154,Mr.,Battlefords—Lloydminster,Nay,Gerry,Ritz,Saskatchewan,Conservative,false,true,false,Agreed To,1209
40,2,2009-12-10T17:40:00,154,Mr.,Nipissing—Timiskaming,Yea,Anthony,Rota,Ontario,Liberal,true,false,false,Agreed To,25452
40,2,2009-12-10T17:40:00,154,Mr.,Haute-Gaspésie—La Mitis—Matane—Matapédia,Yea,Jean-Yves,Roy,Quebec,Bloc Québécois,true,false,false,Agreed To,1828
40,2,2009-12-10T17:40:00,154,Mr.,Labrador,Yea,Todd,Russell,Newfoundland and Labrador,Liberal,true,false,false,Agreed To,29612
40,2,2009-12-10T17:40:00,154,Mr.,Dartmouth—Cole Harbour,Yea,Michael,Savage,Nova Scotia,Liberal,true,false,false,Agreed To,59
40,2,2009-12-10T17:40:00,154,Ms.,Victoria,Yea,Denise,Savoie,British Columbia,NDP,true,false,false,Agreed To,35997
40,2,2009-12-10T17:40:00,154,Mr.,North Vancouver,Nay,Andrew,Saxton,British Columbia,Conservative,false,true,false,Agreed To,59287
40,2,2009-12-10T17:40:00,154,Mr.,Lac-Saint-Louis,Yea,Francis,Scarpaleggia,Quebec,Liberal,true,false,false,Agreed To,25453
40,2,2009-12-10T17:40:00,154,Mr.,Regina—Qu'Appelle,Nay,Andrew,Scheer,Saskatchewan,Conservative,false,true,false,Agreed To,25454
40,2,2009-12-10T17:40:00,154,Mr.,Perth—Wellington,Nay,Gary,Schellenberger,Ontario,Conservative,false,true,false,Agreed To,913
